Date,SKU,Vintage,Item Name,List Price,Quantity On Hand,Allocation
10/13/2024 8:09 PM,1702832,2022,"Donnhoff Felsenberg ""Felsentürmchen"" Riesling Grosses Gewächs Nahe (Previously $85)",Hidden,Sold Out,
10/13/2024 7:39 PM,1169260,2004,"Hyde de Villaine ""Belle Cousine"" Carneros Proprietary Red",$44.99,1,
10/13/2024 7:39 PM,1150911,2009,Silver Oak Napa Valley Cabernet Sauvignon,$139.99,1,
10/13/2024 7:39 PM,1419229,2016,"Kosta Browne ""Koplen Vineyard"" Russian River Valley Pinot Noir",$119.99,1,
10/13/2024 7:39 PM,1756397,2008,O'Shaughnessy Howell Mountain Cabernet Sauvignon (bin-soiled & nicked label),$124.99,1,
10/13/2024 7:39 PM,1778090,2013,"Peter Michael ""Clos du Ciel"" Fort Ross-Seaview Pinot Noir (depressed cork)",$124.99,1,
10/13/2024 7:39 PM,1776726,2003,"Robert Mondavi ""Reserve"" Napa Valley Cabernet Sauvignon (lightly stained label)",$119.99,1,
10/13/2024 7:39 PM,1627347,2016,"Robert Mondavi ""Reserve"" Carneros Pinot Noir",$54.99,1,
10/13/2024 7:39 PM,1018266,2001,"Kenwood ""Artist Series"" Sonoma Cabernet Sauvignon",$59.99,1,
10/13/2024 7:39 PM,999998,1999,Simi Alexander Valley Cabernet Sauvignon,$49.99,1,
10/13/2024 7:39 PM,1012495,2001,Stags' Leap Winery Napa Valley Cabernet Sauvignon,$44.99,1,
10/13/2024 7:39 PM,1774584,2010,"Ridge Vineyards ""Klein"" Santa Cruz Mountains Cabernet Sauvignon (lightly scuffed label)",$99.99,1,
10/13/2024 7:39 PM,1782183,1997,"Bargetto ""Unfiltered Reserve"" Santa Cruz Mountains Cabernet Sauvignon",$44.99,1,
10/13/2024 9:06 AM,1726993,2021,Tekstura Willamette Valley Pinot Noir,$29.99,Sold Out,
10/13/2024 3:05 AM,1782158,,"Charbay ""Number 5 To Stay Alive"" Scotch Club Exclusive Hop Flavored Whiskey (750ml) (Special Order)",$179.99,Sp O,
10/13/2024 1:05 AM,610023,,Johnnie Walker Black Blended Scotch Whisky (750ml),$34.99,1,
10/12/2024 11:04 PM,1766512,,"Rare Character 8 Year Old ""Stiletto"" Barrel #RIO-315 Cask Strength Indiana Bourbon Whiskey (750ml)",$125.00,Sold Out,2
10/12/2024 10:49 PM,1560967,2018,"Ridge Vineyards ""Monte Bello"" Santa Cruz Mountains Cabernet Sauvignon",$249.99,1,
10/12/2024 10:49 PM,1088992,2008,"Antinori ""Tignanello"" Toscana",$329.99,1,
10/12/2024 10:04 PM,1432025,2016,"Antinori ""Tignanello"" Toscana 6-Pack (Special Order) (Pre-Arrival)","$1,345.00",Sp O,
10/12/2024 6:03 PM,1716886,2019,"Crowley Vineyard ""Estate"" Spring Mountain District Cabernet Sauvignon (Previously $80)",Hidden,1,
10/12/2024 5:18 PM,1783923,2021,"Jermann ""Were Dreams"" Where Dreams Have no End Venezia Giulia",$72.99,6,
10/12/2024 4:48 PM,1371612,2015,"d'Yquem, Sauternes (375ml)",$269.99,3,
10/12/2024 4:48 PM,1784142,2015,"d'Yquem, Sauternes (375ml) (depressed cork)",$269.99,1,
10/12/2024 4:33 PM,1780150,2022,"Domaine Arlaud Morey-St-Denis 1er Cru ""Les Millandes""",$119.99,6,
10/12/2024 4:18 PM,1784143,2014,"d'Yquem, Sauternes (375ml) (lightly scuffed label)",$219.99,1,
10/12/2024 4:18 PM,1090875,2011,"d'Yquem, Sauternes (375ml)",$249.99,1,
10/12/2024 4:18 PM,1112065,2009,"d'Yquem, Sauternes",$549.99,1,
10/12/2024 4:18 PM,1270845,2013,"d'Yquem, Sauternes (375ml)",$199.99,1,
10/12/2024 4:18 PM,1021456,2001,"d'Yquem, Sauternes (375ml)",$399.99,1,
10/12/2024 4:18 PM,1206678,2014,"d'Yquem, Sauternes (375ml)",$219.99,Sold Out,
10/12/2024 3:47 PM,1786342,2009,"Saxum ""James Berry Vineyard"" Paso Robles Rhône Blend (1.5L) (lightly scuffed label)",$299.99,1,
10/12/2024 3:32 PM,1293507,,Tromba Blanco Tequila (750ml) (Previously $40),Hidden,6,
10/12/2024 2:47 PM,1374229,,"Uline Top Loading Packing List Envelopes - Clear, 9 1/2 x 6"" 1,000/carton",$0.30,> 100,
10/12/2024 9:05 AM,1225548,,"Cynar ""70 Proof"" Artichoke Liqueur (1L)",$42.99,13,
10/12/2024 4:47 AM,1684200,,Barrell Craft 9 Year Old K&L Exclusive Single Barrel #Z6B4 Indiana Straight Bourbon Whiskey (750ml) (Previously $100),Hidden,2,
10/12/2024 4:47 AM,1706441,,Ventura Spirits Pixie Collins (4x200ml Cans) (Previously $20),Hidden,3,
10/12/2024 4:47 AM,1702404,2020,"Peter Michael ""Au Paradis"" Oakville Cabernet Sauvignon (Previously $279)",Hidden,7,
10/12/2024 4:47 AM,1701933,2017,"Sérafin Père et Fils Gevrey-Chambertin 1er Cru ""Les Corbeaux"" (Previously $180)",Hidden,1,
10/12/2024 4:47 AM,1562616,2009,Domaine Séailles 11 Year Old Tenareze Armagnac (700ml) (Previously $70),Hidden,81,
10/12/2024 4:47 AM,1689017,2019,"Vinos del Viento ""Montecito"" Campo de Borja (Previously $15)",Hidden,> 100,
10/12/2024 4:47 AM,1706670,2019,"Azelia ""San Rocco"" Barolo (Previously $124)",Hidden,18,
10/12/2024 4:47 AM,1544984,2018,"Hospices de Beaune (Domaine Coche-Dury) Pommard 1er Cru ""Epenots Dom Goblet"" (Previously $2000)",Hidden,1,
10/12/2024 4:47 AM,1512667,,"Franck Besson ""Hannapolline"" Extra Brut Gamay Blanc de Noirs  (Previously $25)",Hidden,80,
10/12/2024 4:47 AM,1000304,,"Adrien Camut ""Reserve d'Adrien (35+ years old)"" Calvados (750ml) (Previously $400)",Hidden,3,
10/12/2024 4:47 AM,1380546,,Copalli White Belize Rum (750ml) (Previously $30),Hidden,38,
10/12/2024 4:47 AM,1146303,,Purasangre 5 Year Old Extra Anejo Tequila (750ml) (Local Delivery Only - cannot ship) (Previously $150),Hidden,6,
10/12/2024 4:47 AM,1605727,2019,"Hospices de Beaune (Coche Dury) Pommard ""Cuvee Chaudron"" (Previously $950)",Hidden,1,
10/12/2024 4:47 AM,1477074,,"Cardinal du Four ""21 Rébellion"" Armagnac (750ml) (Previously $400)",Hidden,2,
10/12/2024 4:47 AM,1628572,2020,Maison Henri Boillot Echézeaux Grand Cru (Previously $400),Hidden,1,
10/12/2024 4:47 AM,1181960,,El Silencio Espadin Black Bottle Mezcal (750ml) (Previously $30),Hidden,13,
10/12/2024 4:47 AM,1703202,2020,Domaine Coche-Dury Auxey-Duresses Rouge (Previously $450),Hidden,1,
10/12/2024 4:47 AM,1678278,,"Turner Stillhouse Three Cuts ""Distiller's Release"" Tasmanian Gin (750ml) (Previously $45)",Hidden,8,
10/12/2024 4:47 AM,1657342,,"Meili ""Limited Release"" Montana Spring Water Vodka (750ml) (Previously $23)",Hidden,14,
10/12/2024 4:47 AM,1670610,2015,"Samaroli ""SPQR"" III Edition Blended Rum (700ml) (Previously $100)",Hidden,3,
10/12/2024 4:47 AM,1550006,2018,"I. Brand ""Block 10 - Massa Vineyard"" Carmel Valley Cabernet Sauvignon (Previously $75)",Hidden,4,
10/12/2024 4:47 AM,1678277,,"Turner Stillhouse Three Cuts ""Founder's"" Tasmanian Gin (750ml) (Previously $45)",Hidden,6,
10/12/2024 4:47 AM,1644722,,"Smoke Wagon ""Malted Rye"" Indiana Straight Rye Whiskey (750ml) (Previously $80)",Hidden,3,
10/12/2024 4:47 AM,1662359,,Zalto Water Glass (Previously $76),Hidden,4,
10/12/2024 4:47 AM,1463392,,English Harbour Port Cask Finished Antigua Rum (750ml) (Previously $50),Hidden,4,
10/12/2024 4:47 AM,1054708,,Tyrconnell 10 year Port Casks Single Malt Irish Whiskey (750ml) (Previously $90),Hidden,2,
10/12/2024 4:47 AM,1697399,2020,"Spinifex ""Esprit"" Rhone Blend Barossa Valley South Australia (Previously $35)",Hidden,6,
10/12/2024 4:47 AM,1667809,,Jettywave Honey Moon Shine (750ml) (Previously $45),Hidden,4,
10/12/2024 4:47 AM,1670609,2012,"Pacific Oblivion 9 Year Old ""Samaroli""  First Fill Ex-Bourbon Barrel Aged Fiji Rum (700ml) (Previously $150)",Hidden,1,
10/12/2024 4:47 AM,1614771,,Jim Beam Peach Flavored Bourbon Whiskey (750ml) (Previously $13),Hidden,3,
10/12/2024 4:47 AM,1657004,,Cleanco Clean V Apple Vodka Non-Alcoholic Spirit (700ml) (Previously $30),Hidden,2,
10/12/2024 4:47 AM,1614772,,Jim Beam Honey Flavored Bourbon Whiskey (750ml) (Previously $13),Hidden,3,
10/12/2024 4:47 AM,1619375,,"Amaras Logia ""Sierra Negra"" Mitla, Oaxaca Artesanal Mezcal (700ml) (Previously $120)",Hidden,1,
10/12/2024 4:47 AM,1652262,,Zalto Beer Glass (Previously $66),Hidden,1,
10/12/2024 4:47 AM,1686775,2018,"Le Vrille et Le Papillon ""Z Rouge"" Vin de France Rouge (No Sulfites Added/Natural Wine) (Previously $35)",Hidden,1,
10/12/2024 4:47 AM,1672296,2017,"Ojai Alisal Vineyard, Ventura County Grenache (Previously $30)",Hidden,Sold Out,
10/12/2024 4:47 AM,1621781,,"Oxbow Brewing Company ""Indigo Yum"" Fruited Farmhouse, Maine (500ml) (Previously $18)",Hidden,3,
10/12/2024 4:47 AM,1657434,,Red Saint Peach Ginger Tea Canned Cocktail (4 pack x 12oz cans) (Previously $15),Hidden,3,
10/12/2024 4:47 AM,1699287,,"Range of Light ""Blueberry Zinfandel"" Apple Cider, Washington (16oz can) (Previously $5)",Hidden,5,
10/12/2024 4:47 AM,1532242,,Southern Comfort 100 Proof Liqueur (750ml) (Previously $20),Hidden,2,
10/12/2024 4:47 AM,1594202,,Rally American Gin (750ml) (Previously $37),Hidden,2,
10/12/2024 4:47 AM,1626282,,"Central Coast Brewing ""Raspberry Sunrise"" Kettle Sour w/ Raspberries and Citrus, California (16oz can) (Previously $7)",Hidden,1,
10/12/2024 4:47 AM,1497843,,Jim Beam Kentucky Rye Whiskey (750ml) (Previously $18),Hidden,3,
10/12/2024 4:47 AM,1620559,,Matchbook Distilling Co. Blingnova Corn Vodka (750ml) (Previously $35),Hidden,3,
10/12/2024 4:47 AM,1667426,,Aqara Reposado Agave de los Andes (750ml) (Previously $60),Hidden,1,
10/12/2024 4:47 AM,1311294,,Two James Spirits Johnny Smoking Gun Badlands Tea Flavored Whiskey (750ml) (Previously $40),Hidden,2,
10/12/2024 4:47 AM,1464928,,21 Seeds Valencia Orange Infused Tequila (750ml) (Previously $30),Hidden,3,
10/12/2024 4:47 AM,1233253,,"Grimm Artisanal Ales ""Double Negative"" Imperial Stout, New York (500ml) (Previously $12)",Hidden,11,
10/12/2024 4:47 AM,1716881,2021,"Domaine Tollot-Beaut Aloxe-Corton 1er Cru ""Les Vercots""  (Previously $120)",Hidden,1,
10/12/2024 4:47 AM,1640661,,Wilderness Trail Bottled-In-Bond Sweet Mash Rye Whiskey (750ml) (Previously $50),Hidden,2,
10/12/2024 4:47 AM,1513968,,Rumple Minze Peppermint Schnapps (750ml) (Previously $30),Hidden,2,
10/12/2024 4:47 AM,1614588,,"Grassl ""Elemental Series - Water"" Mouth-blown Lead-free Crystal Glassware (Previously $18)",Hidden,1,
10/12/2024 4:47 AM,1614768,,Jim Beam Apple Flavored Bourbon Whiskey (750ml) (Previously $13),Hidden,2,
10/12/2024 4:47 AM,1614770,,Jim Beam Orange Flavored Bourbon Whiskey (750ml) (Previously $13),Hidden,3,
10/12/2024 4:47 AM,1620283,2022,"Devil's Canyon  Barrel Aged Mango Sour IPA, California (500ml) (Previously $23)",Hidden,2,
10/12/2024 4:47 AM,1620553,,"Grimm Artisinal Ales ""Wobble in Time"" Foeder-ferm sour ale w/ mango, black, New York (500 ml bottle) (Previously $14)",Hidden,3,
10/12/2024 4:47 AM,1677836,2020,"La Mariota ""Bac de las Coves"" Vin de France (Natural Wine) (Previously $47)",Hidden,3,
10/12/2024 12:31 AM,1479862,2013,"Salvioni ""Cerbaiola"" Brunello di Montalcino 6-Pack (Special Order) (Pre-Arrival)","$1,295.00",Sp O,
10/12/2024 12:31 AM,1432109,2014,"Léoville-Poyferré, St-Julien 12-Pack in OWC (Special Order) (Pre-Arrival)","$1,250.00",Sp O,
10/12/2024 12:31 AM,1662000,2016,"Castello di Romitorio ""Filo di Seta"" Brunello di Montalcino 6-Pack (Special Order) (Pre-Arrival)",$750.00,Sp O,
10/12/2024 12:31 AM,1756981,2014,"Vega Sicilia ""Unico"" Ribera del Duero 3-Pack in OWC (Special Order) (Pre-Arrival)","$1,450.00",Sp O,
10/12/2024 12:31 AM,1637230,2018,"Nervi-Conterno ""Vigna Valferana"" Gattinara 6-Pack (Special Order) (Pre-Arrival)",$875.00,Sp O,
10/12/2024 12:31 AM,1542028,2015,"Salvioni ""Cerbaiola"" Brunello di Montalcino 6-Pack (Special Order) (Pre-Arrival)","$1,075.00",Sp O,
10/12/2024 12:31 AM,1644349,2007,Fanti Brunello di Montalcino 6-Pack (Special Order) (Pre-Arrival),$320.00,Sp O,
10/12/2024 12:31 AM,1433356,2015,"Lafleur, Pomerol 6-Pack in OWC (Special Order) (Pre-Arrival)","$9,995.00",Sp O,
10/12/2024 12:31 AM,1715598,2016,Giuseppe Quintarelli Rosso del Bepi Veneto 6-Pack (Special Order) (Pre-Arrival),$945.00,Sp O,
10/12/2024 12:31 AM,1655334,2009,"Conterno Fantino ""Sori Ginestra"" Barolo 6-Pack (Special Order) (Pre-Arrival)",$575.00,Sp O,
10/12/2024 12:31 AM,1656082,2013,"E. Guigal ""Ex-Voto"" Ermitage Rouge 6-Pack (Special Order) (Pre-Arrival)","$1,595.00",Sp O,
10/12/2024 12:31 AM,1787908,2018,"E. Guigal ""Château d'Ampuis"" Côte-Rôtie 6-Pack (Special Order) (Pre-Arrival)",$650.00,Sp O,
10/12/2024 12:31 AM,1412773,2015,"Haut-Brion, Pessac-Léognan 6-Pack in OWC (Special Order) (Pre-Arrival)","$3,595.00",Sp O,
10/12/2024 12:31 AM,1724393,2010,"Rivetti La Spinetta ""Starderi"" Barbaresco 6-Pack (Special Order) (Pre-Arrival)","$1,795.00",Sp O,
10/12/2024 12:31 AM,1541202,2016,"La Mondotte, St-Emilion 6-pack in OWC (Special Order) (Pre-Arrival)","$1,699.00",Sp O,
10/12/2024 12:31 AM,1741972,2018,"Rene Rostaing ""Côte Brune"" Côte-Rôtie 3-Pack (Special Order) (Pre-Arrival)","$1,775.00",Sp O,
10/12/2024 12:31 AM,1643136,2019,"Ausone, St-Émilion 6-Pack in OWC (Special Order) (Pre-Arrival)","$3,995.00",Sp O,
10/12/2024 12:31 AM,1665059,2018,"Lafleur, Pomerol 3-Pack in OWC (Special Order) (Pre-Arrival)","$4,595.00",Sp O,
10/12/2024 12:31 AM,1713414,2015,"Rivetti La Spinetta ""Vigneto Campè"" Barolo 6-Pack in OWC (Special Order) (Pre-Arrival)",$950.00,Sp O,
10/12/2024 12:31 AM,1773668,2000,"Domaine de Chevalier Rouge, Pessac-Léognan (1.5L) 6-Pack in OWC (Special Order) (Pre-Arrival)","$2,150.00",Sp O,
10/12/2024 12:31 AM,1752299,2008,"M. Chapoutier ""L'Ermite"" Ermitage 6-Pack in OWC (Special Order) (Pre-Arrival)","$1,450.00",Sp O,
10/12/2024 12:31 AM,1773669,2000,"Talbot, St-Julien (1.5L) 6-Pack in OWC (Special Order) (Pre-Arrival)","$2,150.00",Sp O,
10/12/2024 12:31 AM,1635839,2018,"Domaine Georges Mugneret-Gibourg Nuits-St-Georges 1er Cru ""Les Chaignots"" 6-Pack (Special Order) (Pre-Arrival)","$2,395.00",Sp O,
10/12/2024 12:31 AM,1470301,2012,Biondi Santi Brunello di Montalcino Riserva 3-Pack in OWC (Special Order) (Pre-Arrival),"$1,475.00",Sp O,
10/12/2024 12:31 AM,1410183,2003,"Margaux, Margaux 6-Pack in OWC (Special Order) (Pre-Arrival)","$3,995.00",Sp O,
10/12/2024 12:16 AM,1787907,2004,"Dom Pérignon ""P2"" Brut Champagne (Special Order) (Pre-Arrival)",$465.00,Sp O,
10/12/2024 12:16 AM,1787901,2008,"M. Chapoutier ""L'Ermite Blanc"" Ermitage 6-Pack in OWC (Special Order) (Pre-Arrival)","$1,395.00",Sp O,
10/12/2024 12:16 AM,1787902,2019,"Cos d'Estournel Blanc, Bordeaux 6-Pack in OWC (Special Order) (Pre-Arrival)","$1,075.00",Sp O,
10/12/2024 12:16 AM,1787903,2019,Domaine Joseph Drouhin Clos de Vougeot Grand Cru 6-Pack (Special Order) (Pre-Arrival),"$1,695.00",Sp O,
10/12/2024 12:16 AM,1787904,2017,Domaine Faiveley Clos de la Roche Grand Cru 6-Pack (Special Order) (Pre-Arrival),"$1,550.00",Sp O,
10/12/2024 12:16 AM,1787905,2019,"La Mission Haut-Brion Blanc, Pessac-Léognan 6-Pack in OWC (Special Order) (Pre-Arrival)","$3,995.00",Sp O,
10/12/2024 12:16 AM,1787906,2018,Domaine Rossignol-Trapet Chapelle-Chambertin Grand Cru 3-Pack (Special Order) (Pre-Arrival),$650.00,Sp O,
10/11/2024 11:01 PM,1787245,,"Rare Character 8 Year Old ""Quinta Do"" K&L Exclusive Barrel #WPB-16 Cask Strength Indiana Bourbon Whiskey (750ml)",$109.99,> 48,6
10/11/2024 10:31 PM,1337082,,"Jos A. Magnus & Co. ""Cigar Blend"" Straight Bourbon Whiskey (750ml)",$179.99,Sold Out,1
10/11/2024 10:31 PM,1409742,,"Alpine Beer Company ""Duet"" IPA, California (12oz can)",$2.29,> 60,
10/11/2024 10:31 PM,1486031,,"AleSmith IPA, California (16oz can) (Previously $3.19)",$3.29,24,
10/11/2024 10:31 PM,1787542,2008,"Cascina Baricchi ""Quindicianni"" Barbaresco Riserva",$169.99,6,
10/11/2024 10:31 PM,1738726,1994,"Macallan 28 Year Old ""Samaroli Magnifico"" Speyside Single Malt Scotch Whisky (700ml) (Special Order) (Previously 10000)","$5,500.00",Sp O,
10/11/2024 10:31 PM,1378325,,"Alpine Beer Company ""Nelson"" IPA, California (12oz)",$2.29,41,
10/11/2024 10:31 PM,1778716,2018,"Akkeshi 3 Year Old ""Adelphi"" Single First Fill Bourbon Barrel #1001 Cask Strength Single Malt Scotch Whisky (700ml)",$154.99,12,
10/11/2024 10:31 PM,1049591,,"Dogfish Head ""90 Minute"" IPA, Delaware (12 oz)",$2.49,55,
10/11/2024 10:16 PM,1399979,,"Brouwerij Drie Fonteinen ""Hommage"" Lambic, Belgium (750ml)",$59.99,6,
10/11/2024 10:16 PM,1787173,2021,"Hundred Suns ""River Rock Vineyard"" The Rocks District Syrah",$44.95,17,
10/11/2024 10:01 PM,1722214,2022,"Château de la Maltroye Chassagne-Montrachet 1er Cru ""Les Grandes Ruchottes""",$169.99,2,
10/11/2024 10:01 PM,1750102,2022,Jean Foillard Beaujolais-Villages,$25.99,12,
10/11/2024 10:01 PM,1730061,2017,"Nivarius ""La Nevera"" Maturana Blanca Rioja",$37.99,18,
10/11/2024 10:01 PM,1783873,2022,"Domaine de l'Arlot Nuits-St-Georges 1er Cru ""Clos des Forêts-St-Georges""",$169.99,16,
10/11/2024 10:01 PM,1334116,2015,"Domaine du Vieux Télégraphe ""La Crau"" Châteauneuf-du-Pape",$139.99,12,
10/11/2024 10:01 PM,1211934,2012,"Domaine du Vieux Télégraphe ""La Crau"" Châteauneuf-du-Pape",$149.99,12,
10/11/2024 10:01 PM,1705168,2009,Dominus Napa Valley Bordeaux Blend 6-Pack in OWC (Winery Direct Library Release),"$2,095.00",2,
10/11/2024 9:46 PM,1783189,2021,"Stolo ""Estate - Hillside Reserve"" SLO Coast Syrah (Elsewhere $70)",Hidden,> 100,
10/11/2024 9:46 PM,1784744,2022,"Scythian Wine Co. ""Scynthian Red"" Cucamonga Valley Red Blend",$19.95,> 100,
10/11/2024 9:31 PM,1777309,2022,Domaine Hudelot-Noëllat Chambolle-Musigny,$159.99,8,
10/11/2024 9:15 PM,1787568,,"Wild Turkey 8 Year Old ""Jimmy's 70th Anniversary"" Kentucky Straight Bourbon Whiskey (750ml)",$59.99,Sold Out,1
10/11/2024 9:15 PM,1787893,2008,Domaine Tempier Bandol (1.5L),$74.99,Sold Out,
10/11/2024 9:15 PM,1504350,,Tepozán Añejo Tequila (750ml),$59.99,4,
10/11/2024 9:15 PM,1054456,,Barbancourt Estate Reserve 15 Year Old Haitian Rum (750ml),$49.99,12,
10/11/2024 9:15 PM,1367822,,Lalocura Tobasiche-Espadin Destilado De Agave (750ml),$149.99,6,
10/11/2024 8:45 PM,1783303,,"Cellador Ales ""Dry-Hopped Saison"", California (16oz can)",$6.99,17,
10/11/2024 8:45 PM,1783302,,"Cellador Ales ""Seatbelt Basalt"" Wild Ale w/ Blueberrries, Peaches, Lavender + Vanilla, California (16oz)",$7.99,18,
10/11/2024 8:45 PM,1785185,2022,Domaine Francois Raveneau Petit Chablis (1.5L),$299.99,Sold Out,
10/11/2024 8:45 PM,1570807,2018,"Beaulieu Vineyard ""Georges de Latour - Private Reserve"" Rutherford Cabernet Sauvignon",$139.95,> 48,
10/11/2024 8:45 PM,1787778,2023,"Ghost Block ""Estate - Morgaen Lee Vineyard"" Yountville Sauvignon Blanc",$24.95,24,
10/11/2024 8:15 PM,1785205,2023,"Quinta da Raza ""Raza Pet-Nat"" Portugal",$19.99,12,
10/11/2024 8:15 PM,1783881,2020,Borgogno 'Derthona' Timorasso Colli Tortonesi DOC,$39.99,12,
10/11/2024 7:45 PM,1707045,2022,Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Kabinett Mosel,$72.99,1,
10/11/2024 7:00 PM,1372774,,"Almanac Beer Company ""Love"" Hazy IPA, California (16oz cans)",$4.59,59,
10/11/2024 7:00 PM,1787507,2022,"Maison William Fèvre Chablis ""Champs Royaux""",$36.99,> 60,
10/11/2024 6:45 PM,1786636,2023,Martin Ray Sonoma - Monterey Rosé of Pinot Noir,$14.95,60,
10/11/2024 6:00 PM,1765624,,"Temescal Brewing Hazy IPA, California (16oz cans)",$5.49,5,
10/11/2024 5:14 PM,1728861,2022,Kistler Sonoma Mountain Chardonnay,$89.95,10,
10/11/2024 5:14 PM,1787777,2022,Olema (Amici Cellars) California Chardonnay,$13.95,> 60,
10/11/2024 5:14 PM,1746577,2021,"Ghost Block ""Estate"" Oakville Cabernet Sauvignon",$74.95,24,
10/11/2024 5:14 PM,1783854,2021,"Figgins ""Figlia"" Walla Walla Valley Bordeaux Blend",$64.95,36,
10/11/2024 4:59 PM,1533034,,"Weihenstephaner Hefe Weissbier, Germany (500ml can)",$2.89,39,
10/11/2024 4:44 PM,1547664,2020,"Les Carmes Haut-Brion, Pessac-Léognan 6-Pack in OWC (Pre-Arrival)",$895.00,4,
10/11/2024 4:44 PM,1066895,2010,"Domaine de Chevalier Rouge, Pessac-Léognan (Pre-Arrival)",$119.99,> 36,
10/11/2024 4:44 PM,1299284,2016,"Lynch-Bages, Pauillac (Pre-Arrival, Elsewhere $200)",$159.99,Sold Out,
10/11/2024 4:44 PM,1539504,2020,"Domaine de Chevalier Rouge, Pessac-Léognan (Pre-Arrival)",$69.99,> 60,
10/11/2024 4:44 PM,1066909,2010,"Duhart-Milon, Pauillac (Pre-Arrival)",$119.99,22,
10/11/2024 4:44 PM,1787779,2020,"Domaine de Chevalier Rouge, Pessac-Léognan (1.5L) (Pre-Arrival)",$139.99,12,
10/11/2024 4:44 PM,1299426,2016,"Prieuré-Lichine, Margaux (Pre-Arrival)",$49.99,> 60,
10/11/2024 4:44 PM,1545305,2020,"Domaine de Chevalier Rouge, Pessac-Léognan 6-Pack in OWC (Pre-Arrival)",$415.00,10,
10/11/2024 4:44 PM,1351815,2016,"Domaine du Vieux Telegraphe ""La Crau"" Châteauneuf-du-Pape (Pre-Arrival)",$79.99,12,
10/11/2024 4:44 PM,1700466,,"El Gran Legado De Vida ""Still Strength"" High Proof Artesanal Blanco Tequila (750ml)",$79.99,8,
10/11/2024 4:44 PM,1786637,2023,"Angeline ""Reserve"" California Sauvignon Blanc",$9.95,> 60,
10/11/2024 4:44 PM,1512178,2019,Château de Beaucastel Châteauneuf-du-Pape (Pre-Arrival),$89.99,32,
10/11/2024 4:44 PM,1352012,2016,"Domaine de la Janasse ""Chaupin"" Châteauneuf-du-Pape (Pre-Arrival)",$89.99,12,
10/11/2024 4:44 PM,1787244,,Perro Verde Tobasiche Oaxacan Mezcal (750ml),$299.99,6,
10/11/2024 4:44 PM,1743902,,"Bardstown Bourbon Company ""Collaborative Series - Amrut"" Indian Single Malt Barrel Finished American Whiskey (750ml)",$149.99,4,
10/11/2024 4:44 PM,1066905,2010,"Ducru-Beaucaillou, St-Julien (Pre-Arrival)",$299.99,36,
10/11/2024 4:44 PM,1151118,1990,d'Yquem Sauternes (Pre-Arrival),$499.99,12,
10/11/2024 4:44 PM,1157811,1989,d'Yquem Sauternes (Pre-Arrival),$499.99,11,
10/11/2024 4:44 PM,1787571,,"Bardstown Bourbon Company ""Collaborative Series - Silver Oak"" Napa Cabernet Barrel Finished American Whiskey (750ml)",$149.99,10,
10/11/2024 4:44 PM,1385880,,Sagamore Spirit Straight Maryland Rye Whiskey (750ml),$34.99,23,
10/11/2024 4:44 PM,1787243,,Perro Verde Espadin + Tobasiche Oaxacan Mezcal (750ml),$119.99,6,
10/11/2024 4:44 PM,1787242,,Perro Verde Espadin Oaxacan Mezcal (750ml),$59.99,6,
10/11/2024 4:44 PM,1787229,,"Don Vicente ""High Proof"" Blanco Tequila (750ml)",$79.99,4,
10/11/2024 4:44 PM,1527878,,The Busker Single Pot Irish Whiskey (750ml),$29.99,6,
10/11/2024 4:44 PM,1770366,,"General Gorostieta ""NOM 1579"" (Fall 2024 Allocation) High Proof Blanco Tequila (750ml)",$79.99,Sold Out,
10/11/2024 4:14 PM,1645560,,Blanton's Straight From The Barrel Single Barrel Kentucky Straight Bourbon (700ml)(European Import),$195.00,> 36,
10/11/2024 3:29 PM,1067140,2010,"Mouton Rothschild, Pauillac (Special Order) (Pre-Arrival)",$799.99,Sp O,
10/11/2024 2:14 PM,1787236,,"Westward ""Cask Strength"" American Single Malt Whiskey (750ml)",$79.99,6,
10/11/2024 1:59 PM,1319921,2013,"Burgess ""Estate"" Napa Valley Cabernet Sauvignon",$49.99,1,
10/11/2024 1:59 PM,1535023,2017,Ovid Napa Valley Bordeaux Blend,$239.99,2,
10/11/2024 1:59 PM,1651778,2020,Kosta Browne Beaune 1er Cru Pinot Noir,$129.99,1,
10/11/2024 1:59 PM,1440411,2016,Opus One Napa Valley Bordeaux Blend,$399.99,8,
10/11/2024 1:59 PM,1112130,2009,"Joseph Phelps ""Insignia"" Napa Valley Bordeaux Blend",$249.99,1,
10/11/2024 1:59 PM,1509244,2017,Cardinale Napa Valley Cabernet Sauvignon,$249.99,2,
10/11/2024 1:59 PM,1723905,2002,Krug Brut Champagne,$599.99,2,
10/11/2024 1:59 PM,1352760,2012,Promontory Napa Valley Bordeaux Blend,$799.99,1,
10/11/2024 1:59 PM,1069231,2007,Lokoya Spring Mountain District Cabernet Sauvignon,$299.99,1,
10/11/2024 1:59 PM,1512423,2016,"Joseph Phelps ""Backus"" Oakville Cabernet Sauvignon",$239.99,1,
10/11/2024 1:59 PM,1582193,2016,Promontory Napa Valley Bordeaux Blend,$949.99,1,
10/11/2024 1:59 PM,1785085,1982,Neyers Napa Valley Cabernet Sauvignon,$49.99,Sold Out,
10/11/2024 1:59 PM,1785086,1980,Neyers Napa Valley Cabernet Sauvignon,$49.99,Sold Out,
